match_id,source_match_id,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_elo_pre,away_elo_pre,elo_diff,is_friendly,is_qualifier,is_world_cup,is_continental,is_competitive,tournament_type,home_is_host,away_is_host,went_to_shootout
29463,34452,2011-01-02,Iran,Angola,1,0,Friendly,Doha,Qatar,True,1784.4,1563.79,220.61,True,False,False,False,False,friendly,False,False,False
29464,34453,2011-01-02,Iraq,China,2,3,Friendly,Doha,Qatar,True,1683.54,1708.44,-24.9,True,False,False,False,False,friendly,False,False,False
29465,34454,2011-01-02,Jordan,Uzbekistan,2,2,Friendly,Dubai,United Arab Emirates,True,1554.71,1599.21,-44.5,True,False,False,False,False,friendly,False,False,False
29466,34455,2011-01-02,United Arab Emirates,Syria,2,0,Friendly,Al Ain,United Arab Emirates,False,1564.32,1631.27,33.04,True,False,False,False,False,friendly,True,False,False
29467,34456,2011-01-04,Bahrain,North Korea,0,1,Friendly,Riffa,Bahrain,False,1583.49,1612.51,70.98,True,False,False,False,False,friendly,True,False,False
29468,34457,2011-01-04,Saudi Arabia,Angola,0,0,Friendly,Dammam,Saudi Arabia,False,1747.45,1559.41,288.04,True,False,False,False,False,friendly,True,False,False
29469,34458,2011-01-05,Egypt,Tanzania,5,1,Nile Basin Tournament,Cairo,Egypt,False,1866.3,1457.31,508.99,False,False,False,False,True,other,True,False,False
29470,34459,2011-01-05,Kenya,Sudan,1,0,Nile Basin Tournament,Cairo,Egypt,True,1397.5,1441.96,-44.46,False,False,False,False,True,other,False,False,False
29471,34460,2011-01-05,Uganda,Burundi,3,1,Nile Basin Tournament,Cairo,Egypt,True,1653.59,1355.77,297.82,False,False,False,False,True,other,False,False,False
29472,34461,2011-01-05,United Arab Emirates,Australia,0,0,Friendly,Al Ain,United Arab Emirates,False,1577.89,1840.28,-162.39,True,False,False,False,False,friendly,True,False,False
29473,34462,2011-01-07,Qatar,Uzbekistan,0,2,AFC Asian Cup,Doha,Qatar,False,1596.28,1597.94,98.34,False,False,False,True,True,continental,True,False,False
29474,34463,2011-01-08,DR Congo,Kenya,1,0,Nile Basin Tournament,Cairo,Egypt,True,1503.25,1414.41,88.84,False,False,False,False,True,other,False,False,False
29475,34464,2011-01-08,Egypt,Uganda,1,0,Nile Basin Tournament,Cairo,Egypt,False,1869.15,1660.45,308.7,False,False,False,False,True,other,True,False,False
29476,34465,2011-01-08,Kuwait,China,0,2,AFC Asian Cup,Doha,Qatar,True,1711.48,1717.72,-6.25,False,False,False,True,True,continental,False,False,False
29477,34466,2011-01-08,Tanzania,Burundi,1,1,Nile Basin Tournament,Cairo,Egypt,True,1454.46,1348.9,105.56,False,False,False,False,True,other,False,False,False
29478,34467,2011-01-09,Japan,Jordan,1,1,AFC Asian Cup,Doha,Qatar,True,1858.2,1555.99,302.21,False,False,False,True,True,continental,False,False,False
29479,34468,2011-01-09,Saudi Arabia,Syria,1,2,AFC Asian Cup,Al Rayyan,Qatar,True,1740.65,1617.7,122.95,False,False,False,True,True,continental,False,False,False
29480,34469,2011-01-10,India,Australia,0,4,AFC Asian Cup,Doha,Qatar,True,1346.69,1835.92,-489.24,False,False,False,True,True,continental,False,False,False
29481,34470,2011-01-10,South Korea,Bahrain,2,1,AFC Asian Cup,Doha,Qatar,True,1802.92,1571.48,231.44,False,False,False,True,True,continental,False,False,False
29482,34471,2011-01-11,DR Congo,Sudan,2,1,Nile Basin Tournament,Cairo,Egypt,True,1514.49,1425.05,89.44,False,False,False,False,True,other,False,False,False
29483,34472,2011-01-11,Egypt,Burundi,3,0,Nile Basin Tournament,Ismailia,Egypt,False,1873.49,1353.32,620.17,False,False,False,False,True,other,True,False,False
29484,34473,2011-01-11,Iraq,Iran,1,2,AFC Asian Cup,Al Rayyan,Qatar,True,1674.26,1788.79,-114.53,False,False,False,True,True,continental,False,False,False
29485,34474,2011-01-11,North Korea,United Arab Emirates,0,0,AFC Asian Cup,Doha,Qatar,True,1624.52,1582.26,42.27,False,False,False,True,True,continental,False,False,False
29486,34475,2011-01-11,Uganda,Tanzania,1,1,Nile Basin Tournament,Cairo,Egypt,True,1656.11,1450.03,206.08,False,False,False,False,True,other,False,False,False
29487,34476,2011-01-12,Qatar,China,2,0,AFC Asian Cup,Doha,Qatar,False,1548.44,1754.55,-106.11,False,False,False,True,True,continental,True,False,False
29488,34477,2011-01-12,Uzbekistan,Kuwait,2,1,AFC Asian Cup,Doha,Qatar,True,1645.78,1674.65,-28.88,False,False,False,True,True,continental,False,False,False
29489,34478,2011-01-13,Jordan,Saudi Arabia,1,0,AFC Asian Cup,Al Rayyan,Qatar,True,1573.52,1707.15,-133.63,False,False,False,True,True,continental,False,False,False
29490,34479,2011-01-13,Syria,Japan,1,2,AFC Asian Cup,Doha,Qatar,True,1651.19,1840.67,-189.48,False,False,False,True,True,continental,False,False,False
29491,34480,2011-01-14,Australia,South Korea,1,1,AFC Asian Cup,Doha,Qatar,True,1841.21,1813.36,27.86,False,False,False,True,True,continental,False,False,False
29492,34481,2011-01-14,Bahrain,India,5,2,AFC Asian Cup,Doha,Qatar,True,1561.04,1341.39,219.64,False,False,False,True,True,continental,False,False,False
29493,34482,2011-01-14,Costa Rica,Honduras,1,1,UNCAF Cup,Panama City,Panama,True,1734.58,1720.25,14.33,False,False,False,False,True,other,False,False,False
29494,34483,2011-01-14,DR Congo,Uganda,0,1,Nile Basin Tournament,Cairo,Egypt,True,1525.71,1648.13,-122.42,False,False,False,False,True,other,False,False,False
29495,34484,2011-01-14,Egypt,Kenya,5,1,Nile Basin Tournament,Cairo,Egypt,False,1874.93,1403.16,571.76,False,False,False,False,True,other,True,False,False
29496,34485,2011-01-14,El Salvador,Nicaragua,2,0,UNCAF Cup,Panama City,Panama,True,1565.06,1204.29,360.76,False,False,False,False,True,other,False,False,False
29497,34486,2011-01-14,Panama,Belize,2,0,UNCAF Cup,Panama City,Panama,False,1654.04,1295.89,458.15,False,False,False,False,True,other,True,False,False
29498,34487,2011-01-15,Iran,North Korea,1,0,AFC Asian Cup,Doha,Qatar,True,1805.83,1621.5,184.34,False,False,False,True,True,continental,False,False,False
29499,34488,2011-01-15,United Arab Emirates,Iraq,0,1,AFC Asian Cup,Al Rayyan,Qatar,True,1585.28,1657.21,-71.93,False,False,False,True,True,continental,False,False,False
29500,34489,2011-01-16,Belize,El Salvador,2,5,UNCAF Cup,Panama City,Panama,True,1292.89,1570.07,-277.18,False,False,False,False,True,other,False,False,False
29501,34490,2011-01-16,China,Uzbekistan,2,2,AFC Asian Cup,Doha,Qatar,True,1705.94,1672.85,33.09,False,False,False,True,True,continental,False,False,False
29502,34491,2011-01-16,Guatemala,Costa Rica,0,2,UNCAF Cup,Panama City,Panama,True,1560.05,1733.96,-173.91,False,False,False,False,True,other,False,False,False
29503,34492,2011-01-16,Panama,Nicaragua,2,0,UNCAF Cup,Panama City,Panama,False,1657.05,1199.28,557.77,False,False,False,False,True,other,True,False,False
29504,34493,2011-01-16,Qatar,Kuwait,3,0,AFC Asian Cup,Doha,Qatar,False,1597.05,1647.58,49.47,False,False,False,True,True,continental,True,False,False
29505,34494,2011-01-16,Tanzania,Sudan,0,2,Nile Basin Tournament,Cairo,Egypt,True,1458.02,1413.83,44.18,False,False,False,False,True,other,False,False,False
29506,34495,2011-01-17,DR Congo,Kenya,1,0,Nile Basin Tournament,Ismailia,Egypt,True,1515.79,1401.15,114.64,False,False,False,False,True,other,False,False,False
29507,34496,2011-01-17,Egypt,Uganda,3,1,Nile Basin Tournament,Ismailia,Egypt,False,1876.94,1658.05,318.89,False,False,False,False,True,other,True,False,False
29508,34497,2011-01-17,Jordan,Syria,2,1,AFC Asian Cup,Doha,Qatar,True,1607.69,1638.62,-30.93,False,False,False,True,True,continental,False,False,False
29509,34498,2011-01-17,Saudi Arabia,Japan,0,5,AFC Asian Cup,Al Rayyan,Qatar,True,1672.98,1853.24,-180.26,False,False,False,True,True,continental,False,False,False
29510,34499,2011-01-18,Australia,Bahrain,1,0,AFC Asian Cup,Doha,Qatar,True,1839.21,1580.31,258.91,False,False,False,True,True,continental,False,False,False
29511,34500,2011-01-18,Honduras,Guatemala,3,1,UNCAF Cup,Panama City,Panama,True,1720.87,1547.96,172.91,False,False,False,False,True,other,False,False,False
29512,34501,2011-01-18,Nicaragua,Belize,1,1,UNCAF Cup,Panama City,Panama,True,1197.54,1284.04,-86.5,False,False,False,False,True,other,False,False,False
29513,34502,2011-01-18,Panama,El Salvador,2,0,UNCAF Cup,Panama City,Panama,False,1658.79,1578.92,179.87,False,False,False,False,True,other,True,False,False
29514,34503,2011-01-18,South Korea,India,4,1,AFC Asian Cup,Doha,Qatar,True,1815.36,1322.12,493.23,False,False,False,True,True,continental,False,False,False
29515,34504,2011-01-19,Botswana,Sweden,1,2,Friendly,Cape Town,South Africa,True,1553.42,1838.35,-284.94,True,False,False,False,False,friendly,False,False,False
29516,34505,2011-01-19,Iraq,North Korea,1,0,AFC Asian Cup,Al Rayyan,Qatar,True,1677.11,1608.64,68.47,False,False,False,True,True,continental,False,False,False
29517,34506,2011-01-19,United Arab Emirates,Iran,0,3,AFC Asian Cup,Doha,Qatar,True,1565.39,1818.69,-253.3,False,False,False,True,True,continental,False,False,False
29518,34507,2011-01-21,Honduras,El Salvador,2,0,UNCAF Cup,Panama City,Panama,True,1733.02,1567.13,165.89,False,False,False,False,True,other,False,False,False
29519,34508,2011-01-21,Nicaragua,Guatemala,1,2,UNCAF Cup,Panama City,Panama,True,1201.2,1535.82,-334.62,False,False,False,False,True,other,False,False,False
29520,34509,2011-01-21,Panama,Costa Rica,1,1,UNCAF Cup,Panama City,Panama,False,1670.58,1746.06,24.53,False,False,False,False,True,other,True,False,False
29521,34510,2011-01-21,Qatar,Japan,2,3,AFC Asian Cup,Doha,Qatar,False,1634.61,1879.4,-144.79,False,False,False,True,True,continental,True,False,False
29522,34511,2011-01-21,Uzbekistan,Jordan,2,1,AFC Asian Cup,Doha,Qatar,True,1675.22,1634.91,40.32,False,False,False,True,True,continental,False,False,False
29523,34512,2011-01-22,Australia,Iraq,1,0,AFC Asian Cup,Doha,Qatar,True,1848.41,1697.25,151.16,False,False,False,True,True,continental,False,False,False
29524,34513,2011-01-22,Iran,South Korea,0,1,AFC Asian Cup,Doha,Qatar,True,1835.2,1820.19,15.01,False,False,False,True,True,continental,False,False,False
29525,34514,2011-01-22,United States,Chile,1,1,Friendly,Carson,United States,False,1817.77,1925.88,-8.1,True,False,False,False,False,friendly,True,False,False
29526,34515,2011-01-23,Honduras,Costa Rica,2,1,UNCAF Cup,Panama City,Panama,True,1745.52,1747.11,-1.59,False,False,False,False,True,other,False,False,False
29527,34516,2011-01-23,Panama,El Salvador,0,0,UNCAF Cup,Panama City,Panama,False,1669.53,1554.62,214.9,False,False,False,False,True,other,True,False,False
29528,34517,2011-01-24,Vanuatu,New Caledonia,0,0,Friendly,Port Vila,Vanuatu,False,1583.94,1594.18,89.76,True,False,False,False,False,friendly,True,False,False
29529,34518,2011-01-25,Japan,South Korea,2,2,AFC Asian Cup,Doha,Qatar,True,1894.55,1846.27,48.28,False,False,False,True,True,continental,False,False,True
29530,34519,2011-01-25,Uzbekistan,Australia,0,6,AFC Asian Cup,Doha,Qatar,True,1697.34,1863.17,-165.83,False,False,False,True,True,continental,False,False,False
29531,34520,2011-01-28,Uzbekistan,South Korea,2,3,AFC Asian Cup,Doha,Qatar,True,1667.8,1849.72,-181.92,False,False,False,True,True,continental,False,False,False
29532,34521,2011-01-29,Australia,Japan,0,1,AFC Asian Cup,Doha,Qatar,True,1892.7,1891.1,1.6,False,False,False,True,True,continental,False,False,False
29533,34522,2011-02-06,Moldova,Poland,0,1,Friendly,Vila Real de Santo António,Portugal,True,1485.56,1696.89,-211.33,True,False,False,False,False,friendly,False,False,False
29534,34523,2011-02-08,Cyprus,Sweden,0,2,Cyprus International Tournament,Nicosia,Cyprus,False,1556.57,1841.6,-185.03,False,False,False,False,True,other,True,False,False
29535,34524,2011-02-08,Ghana,Togo,4,1,Friendly,Antwerp,Belgium,True,1817.34,1467.42,349.92,True,False,False,False,False,friendly,False,False,False
29536,34525,2011-02-08,Mali,Ivory Coast,0,1,Friendly,Valence,France,True,1624.86,1842.63,-217.76,True,False,False,False,False,friendly,False,False,False
29537,34526,2011-02-08,Peru,Panama,1,0,Friendly,Moquegua,Peru,False,1662.94,1661.27,101.66,True,False,False,False,False,friendly,True,False,False
29538,34527,2011-02-08,Republic of Ireland,Wales,3,0,Nations Cup,Dublin,Republic of Ireland,False,1754.12,1563.05,291.07,False,False,False,False,True,other,True,False,False
29539,34528,2011-02-08,Romania,Ukraine,2,2,Cyprus International Tournament,Paralímni,Cyprus,True,1726.39,1827.22,-100.83,False,False,False,False,True,other,False,False,True
29540,34529,2011-02-09,Albania,Slovenia,1,2,Friendly,Tirana,Albania,False,1529.5,1719.04,-89.53,True,False,False,False,False,friendly,True,False,False
29541,34530,2011-02-09,Andorra,Moldova,1,2,Friendly,Lagos,Portugal,True,1083.9,1480.99,-397.1,True,False,False,False,False,friendly,False,False,False
29542,34531,2011-02-09,Argentina,Portugal,2,1,Friendly,Geneva,Switzerland,True,2022.0,1928.39,93.6,True,False,False,False,False,friendly,False,False,False
29543,34532,2011-02-09,Armenia,Georgia,1,2,Friendly,Limassol,Cyprus,True,1466.44,1512.29,-45.85,True,False,False,False,False,friendly,False,False,False
29544,34533,2011-02-09,Azerbaijan,Hungary,0,2,Friendly,Dubai,United Arab Emirates,True,1476.75,1651.52,-174.77,True,False,False,False,False,friendly,False,False,False
29545,34534,2011-02-09,Belarus,Kazakhstan,1,1,Friendly,Antalya,Turkey,True,1689.79,1355.63,334.16,True,False,False,False,False,friendly,False,False,False
29546,34535,2011-02-09,Belgium,Finland,1,1,Friendly,Ghent,Belgium,False,1640.92,1613.96,126.95,True,False,False,False,False,friendly,True,False,False
29547,34536,2011-02-09,Cambodia,Macau,3,1,AFC Challenge Cup qualification,Phnom Penh,Cambodia,False,1055.67,953.75,201.92,False,True,False,False,True,qualifier,True,False,False
29548,34537,2011-02-09,Cape Verde,Burkina Faso,1,0,Friendly,Óbidos,Portugal,True,1507.78,1626.13,-118.35,True,False,False,False,False,friendly,False,False,False
29549,34538,2011-02-09,Croatia,Czech Republic,4,2,Friendly,Pula,Croatia,False,1929.32,1775.63,253.69,True,False,False,False,False,friendly,True,False,False
29550,34539,2011-02-09,Cyprus,Romania,1,1,Cyprus International Tournament,Paralímni,Cyprus,False,1545.04,1730.62,-85.58,False,False,False,False,True,other,True,False,False
29551,34540,2011-02-09,DR Congo,Gabon,0,2,Friendly,Rouen,France,True,1526.01,1670.75,-144.73,True,False,False,False,False,friendly,False,False,False
29552,34541,2011-02-09,Denmark,England,1,2,Friendly,Copenhagen,Denmark,False,1755.99,1947.08,-91.09,True,False,False,False,False,friendly,True,False,False
29553,34542,2011-02-09,El Salvador,Haiti,1,0,Friendly,San Salvador,El Salvador,False,1562.88,1530.07,132.81,True,False,False,False,False,friendly,True,False,False
29554,34543,2011-02-09,Eswatini,Zambia,0,4,Friendly,Manzini,Swaziland,False,1279.21,1601.48,-222.26,True,False,False,False,False,friendly,False,False,False
29555,34544,2011-02-09,France,Brazil,1,0,Friendly,Saint-Denis,France,False,1830.82,2131.05,-200.23,True,False,False,False,False,friendly,True,False,False
29556,34545,2011-02-09,Germany,Italy,1,1,Friendly,Dortmund,Germany,False,2096.22,1874.43,321.79,True,False,False,False,False,friendly,True,False,False
29557,34546,2011-02-09,Greece,Canada,1,0,Friendly,Lárisa,Greece,False,1777.56,1670.03,207.53,True,False,False,False,False,friendly,True,False,False
29558,34547,2011-02-09,Guinea-Bissau,Gambia,3,1,Friendly,Amadora,Portugal,True,1366.51,1500.99,-134.48,True,False,False,False,False,friendly,False,False,False
29559,34548,2011-02-09,Honduras,Ecuador,1,1,Friendly,La Ceiba,Honduras,False,1760.59,1761.56,99.03,True,False,False,False,False,friendly,True,False,False
29560,34549,2011-02-09,Iran,Russia,1,0,Friendly,Abu Dhabi,United Arab Emirates,True,1809.12,1841.6,-32.47,True,False,False,False,False,friendly,False,False,False
29561,34550,2011-02-09,Israel,Serbia,0,2,Friendly,Jaffa,Israel,False,1701.24,1756.32,44.92,True,False,False,False,False,friendly,True,False,False
29562,34551,2011-02-09,Latvia,Bolivia,2,1,Friendly,Antalya,Turkey,True,1551.39,1625.44,-74.05,True,False,False,False,False,friendly,False,False,False
29563,34552,2011-02-09,Libya,Benin,3,2,Friendly,Tripoli,Libya,False,1583.97,1547.8,136.16,True,False,False,False,False,friendly,True,False,False
29564,34553,2011-02-09,Luxembourg,Slovakia,2,1,Friendly,Luxembourg,Luxembourg,False,1118.78,1683.63,-464.85,True,False,False,False,False,friendly,True,False,False
29565,34554,2011-02-09,Malaysia,Hong Kong,2,0,Friendly,Kuala Lumpur,Malaysia,False,1373.27,1347.98,125.29,True,False,False,False,False,friendly,True,False,False
29566,34555,2011-02-09,Malta,Switzerland,0,0,Friendly,Attard,Malta,False,1218.14,1771.55,-453.42,True,False,False,False,False,friendly,True,False,False
29567,34556,2011-02-09,Mexico,Bosnia and Herzegovina,2,0,Friendly,Atlanta,United States,True,1898.87,1651.26,247.61,True,False,False,False,False,friendly,False,False,False
29568,34557,2011-02-09,Morocco,Niger,3,0,Friendly,Marrakesh,Morocco,False,1663.34,1412.36,350.98,True,False,False,False,False,friendly,True,False,False
29569,34558,2011-02-09,Mozambique,Botswana,1,1,Friendly,Maputo,Mozambique,False,1481.0,1550.17,30.83,True,False,False,False,False,friendly,True,False,False
29570,34559,2011-02-09,Namibia,Malawi,1,2,Friendly,Windhoek,Namibia,False,1394.96,1534.96,-40.0,True,False,False,False,False,friendly,True,False,False
29571,34560,2011-02-09,Netherlands,Austria,3,1,Friendly,Eindhoven,Netherlands,False,2129.37,1623.75,605.62,True,False,False,False,False,friendly,True,False,False
29572,34561,2011-02-09,Nigeria,Sierra Leone,2,1,Friendly,Lagos,Nigeria,False,1736.02,1411.86,424.15,True,False,False,False,False,friendly,True,False,False
29573,34562,2011-02-09,North Macedonia,Cameroon,0,1,Friendly,Skopje,North Macedonia,False,1584.41,1728.82,-44.41,True,False,False,False,False,friendly,True,False,False
29574,34563,2011-02-09,Norway,Poland,0,1,Friendly,Faro,Portugal,True,1824.16,1701.46,122.7,True,False,False,False,False,friendly,False,False,False
29575,34564,2011-02-09,Philippines,Mongolia,2,0,AFC Challenge Cup qualification,Bacolod,Philippines,False,1179.42,1148.01,131.41,False,True,False,False,True,qualifier,True,False,False
29576,34565,2011-02-09,San Marino,Liechtenstein,0,1,Friendly,Serravalle,San Marino,False,1011.12,1200.47,-89.35,True,False,False,False,False,friendly,True,False,False
29577,34566,2011-02-09,Scotland,Northern Ireland,3,0,Nations Cup,Dublin,Republic of Ireland,True,1674.37,1587.29,87.07,False,False,False,False,True,other,False,False,False
29578,34567,2011-02-09,Senegal,Guinea,3,0,Friendly,Dakar,Senegal,False,1698.55,1629.65,168.9,True,False,False,False,False,friendly,True,False,False
29579,34568,2011-02-09,South Africa,Kenya,2,0,Friendly,Rustenburg,South Africa,False,1685.54,1390.92,394.62,True,False,False,False,False,friendly,True,False,False
29580,34569,2011-02-09,Spain,Colombia,1,0,Friendly,Madrid,Spain,False,2145.8,1792.08,453.72,True,False,False,False,False,friendly,True,False,False
29581,34570,2011-02-09,Sweden,Ukraine,1,1,Cyprus International Tournament,Nicosia,Cyprus,True,1853.14,1822.99,30.15,False,False,False,False,True,other,False,False,True
29582,34571,2011-02-09,Tanzania,Palestine,1,0,Friendly,Dar es Salaam,Tanzania,False,1432.67,1323.4,209.27,True,False,False,False,False,friendly,True,False,False
29583,34572,2011-02-09,Turkey,South Korea,0,0,Friendly,Trabzon,Turkey,False,1802.9,1862.71,40.19,True,False,False,False,False,friendly,True,False,False
29584,34573,2011-02-09,Venezuela,Costa Rica,2,2,Friendly,Puerto la Cruz,Venezuela,False,1721.69,1732.04,89.65,True,False,False,False,False,friendly,True,False,False
29585,34574,2011-02-14,Bahrain,Kuwait,0,0,Friendly,Riffa,Bahrain,False,1571.11,1610.02,61.1,True,False,False,False,False,friendly,True,False,False
29586,34575,2011-02-16,Laos,Taiwan,1,1,AFC Challenge Cup qualification,Vientiane,Laos,False,1085.62,1159.35,26.27,False,True,False,False,True,qualifier,True,False,False
29587,34576,2011-02-16,Macau,Cambodia,3,2,AFC Challenge Cup qualification,Macau,Macau,False,943.03,1066.39,-23.36,False,True,False,False,True,qualifier,True,False,False
29588,34577,2011-02-27,Western Sahara,Galicia,1,2,Friendly,Teo,Spain,True,1505.84,1547.07,-41.23,True,False,False,False,False,friendly,False,False,False
29589,34578,2011-03-11,Gibraltar,Faroe Islands,3,0,Friendly,Gibraltar,Gibraltar,False,1658.79,1220.03,538.77,True,False,False,False,False,friendly,True,False,False
29590,34579,2011-03-15,Mongolia,Philippines,2,1,AFC Challenge Cup qualification,Ulaanbaatar,Mongolia,False,1133.64,1193.8,39.84,False,True,False,False,True,qualifier,True,False,False
29591,34580,2011-03-16,Argentina,Venezuela,4,1,Friendly,San Juan,Argentina,False,2029.36,1719.17,410.2,True,False,False,False,False,friendly,True,False,False
29592,34581,2011-03-16,Botswana,Namibia,1,1,Friendly,Maun,Botswana,False,1551.05,1386.11,264.94,True,False,False,False,False,friendly,True,False,False
29593,34582,2011-03-17,Nepal,Bhutan,1,0,Friendly,Pokhara,Nepal,False,1180.84,946.12,334.72,True,False,False,False,False,friendly,True,False,False
29594,34583,2011-03-19,Alderney,Guernsey,0,5,Muratti Vase,Alderney,Alderney,False,1074.6,1726.83,-552.23,False,False,False,False,True,other,True,False,False
29595,34584,2011-03-19,Nepal,Bhutan,2,1,Friendly,Pokhara,Nepal,False,1183.38,943.58,339.8,True,False,False,False,False,friendly,True,False,False
29596,34585,2011-03-21,India,Taiwan,3,0,AFC Challenge Cup qualification,Petaling Jaya,Malaysia,True,1317.29,1160.48,156.81,False,True,False,False,True,qualifier,False,False,False
29597,34586,2011-03-21,Maldives,Cambodia,4,0,AFC Challenge Cup qualification,Malé,Maldives,False,1292.92,1050.38,342.53,False,True,False,False,True,qualifier,True,False,False
29598,34587,2011-03-21,Myanmar,Philippines,1,1,AFC Challenge Cup qualification,Yangon,Myanmar,False,1308.9,1180.51,228.39,False,True,False,False,True,qualifier,True,False,False
29599,34588,2011-03-21,Palestine,Bangladesh,2,0,AFC Challenge Cup qualification,Yangon,Myanmar,True,1318.79,1150.81,167.98,False,True,False,False,True,qualifier,False,False,False
29600,34589,2011-03-21,Tajikistan,Kyrgyzstan,1,0,AFC Challenge Cup qualification,Malé,Maldives,True,1430.68,1322.6,108.09,False,True,False,False,True,qualifier,False,False,False
29601,34590,2011-03-21,Turkmenistan,Pakistan,3,0,AFC Challenge Cup qualification,Petaling Jaya,Malaysia,True,1466.68,1112.33,354.35,False,True,False,False,True,qualifier,False,False,False
29602,34591,2011-03-23,Bhutan,Afghanistan,0,3,AFC Challenge Cup qualification,Gurgaon,India,True,941.1,1060.03,-118.92,False,True,False,False,True,qualifier,False,False,False
29603,34592,2011-03-23,Cambodia,Tajikistan,0,3,AFC Challenge Cup qualification,Malé,Maldives,True,1043.51,1441.16,-397.65,False,True,False,False,True,qualifier,False,False,False
29604,34593,2011-03-23,Maldives,Kyrgyzstan,2,1,AFC Challenge Cup qualification,Malé,Maldives,False,1299.79,1312.12,87.67,False,True,False,False,True,qualifier,True,False,False
29605,34594,2011-03-23,Myanmar,Bangladesh,0,2,AFC Challenge Cup qualification,Yangon,Myanmar,False,1300.25,1138.42,261.83,False,True,False,False,True,qualifier,True,False,False
29606,34595,2011-03-23,Pakistan,India,1,3,AFC Challenge Cup qualification,Petaling Jaya,Malaysia,True,1106.29,1332.44,-226.15,False,True,False,False,True,qualifier,False,False,False
29607,34596,2011-03-23,Philippines,Palestine,0,0,AFC Challenge Cup qualification,Yangon,Myanmar,True,1189.16,1331.19,-142.03,False,True,False,False,True,qualifier,False,False,False
29608,34597,2011-03-24,Cuba,El Salvador,0,1,Friendly,Havana,Cuba,False,1613.51,1569.23,144.28,True,False,False,False,False,friendly,True,False,False
29609,34598,2011-03-25,Afghanistan,Bhutan,2,0,AFC Challenge Cup qualification,Gurgaon,India,True,1077.63,923.5,154.12,False,True,False,False,True,qualifier,False,False,False
29610,34599,2011-03-25,Austria,Belgium,0,2,UEFA Euro qualification,Vienna,Austria,False,1622.86,1637.42,85.44,False,True,False,True,True,qualifier,True,False,False
29611,34600,2011-03-25,Bangladesh,Philippines,0,3,AFC Challenge Cup qualification,Yangon,Myanmar,True,1175.25,1194.97,-19.72,False,True,False,False,True,qualifier,False,False,False
29612,34601,2011-03-25,Cambodia,Kyrgyzstan,3,4,AFC Challenge Cup qualification,Malé,Maldives,True,1038.68,1300.83,-262.15,False,True,False,False,True,qualifier,False,False,False
29613,34602,2011-03-25,China,New Zealand,1,1,Friendly,Wuhan,China,False,1703.57,1695.04,108.53,True,False,False,False,False,friendly,True,False,False
29614,34603,2011-03-25,Estonia,Uruguay,2,0,Friendly,Tallinn,Estonia,False,1501.73,1929.09,-327.36,True,False,False,False,False,friendly,True,False,False
29615,34604,2011-03-25,Hungary,Netherlands,0,4,UEFA Euro qualification,Budapest,Hungary,False,1659.55,2130.26,-370.71,False,True,False,True,True,qualifier,True,False,False
29616,34605,2011-03-25,Jamaica,Venezuela,0,2,Friendly,Montego Bay,Jamaica,False,1749.21,1716.15,133.06,True,False,False,False,False,friendly,True,False,False
29617,34606,2011-03-25,Lithuania,Poland,2,0,Friendly,Kaunas,Lithuania,False,1607.31,1714.86,-7.55,True,False,False,False,False,friendly,True,False,False
29618,34607,2011-03-25,Luxembourg,France,0,2,UEFA Euro qualification,Luxembourg,Luxembourg,False,1137.49,1846.02,-608.53,False,True,False,True,True,qualifier,True,False,False
29619,34608,2011-03-25,Maldives,Tajikistan,0,0,AFC Challenge Cup qualification,Malé,Maldives,False,1311.08,1445.99,-34.91,False,True,False,False,True,qualifier,True,False,False
29620,34609,2011-03-25,Montenegro,Uzbekistan,1,0,Friendly,Podgorica,Montenegro,False,1664.88,1654.81,110.07,True,False,False,False,False,friendly,True,False,False
29621,34610,2011-03-25,Myanmar,Palestine,1,3,AFC Challenge Cup qualification,Yangon,Myanmar,False,1263.41,1325.37,38.03,False,True,False,False,True,qualifier,True,False,False
29622,34611,2011-03-25,Panama,Bolivia,2,0,Friendly,Panama City,Panama,False,1654.12,1613.34,140.78,True,False,False,False,False,friendly,True,False,False
29623,34612,2011-03-25,Serbia,Northern Ireland,2,1,UEFA Euro qualification,Belgrade,Serbia,False,1773.25,1567.49,305.76,False,True,False,True,True,qualifier,True,False,False
29624,34613,2011-03-25,Slovenia,Italy,0,1,UEFA Euro qualification,Ljubljana,Slovenia,False,1726.51,1881.72,-55.2,False,True,False,True,True,qualifier,True,False,False
29625,34614,2011-03-25,South Korea,Honduras,4,0,Friendly,Seoul,South Korea,False,1863.86,1757.81,206.05,True,False,False,False,False,friendly,True,False,False
29626,34615,2011-03-25,Spain,Czech Republic,2,1,UEFA Euro qualification,Granada,Spain,False,2147.17,1769.98,477.19,False,True,False,True,True,qualifier,True,False,False
29627,34616,2011-03-25,Turkmenistan,India,1,1,AFC Challenge Cup qualification,Petaling Jaya,Malaysia,True,1472.73,1342.06,130.66,False,True,False,False,True,qualifier,False,False,False
29628,34617,2011-03-26,Albania,Belarus,1,0,UEFA Euro qualification,Tirana,Albania,False,1522.03,1682.34,-60.31,False,True,False,True,True,qualifier,True,False,False
29629,34618,2011-03-26,Andorra,Slovakia,0,1,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,1082.05,1664.92,-482.87,False,True,False,True,True,qualifier,True,False,False
